restaurant,rank,restaurant_avg_stars,uer_name,review_stars,review_date,user_reviews,user_restaurant_reviews,user_helpful_votes
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Rainbow Bar & Grill,rank,4.5,Jess R,5,2015-11-16,3,None,1
Rainbow Bar & Grill,rank,4.5,Markab75,5,2015-10-26,23,11,10
Rainbow Bar & Grill,rank,4.5,Jetsetzombie,5,2015-10-18,8,4,6
Rainbow Bar & Grill,rank,4.5,petraso1,4,2015-10-14,25,21,4
Rainbow Bar & Grill,rank,4.5,andypenfold,5,2015-10-10,4,None,None
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Daikokuya,rank,4.5,dweekoh,5,2015-11-02,3,None,None
Daikokuya,rank,4.5,suhfalaserio,4,2015-10-26,5,4,2
Daikokuya,rank,4.5,AFoolForTravel,5,2015-09-24,306,109,218
Daikokuya,rank,4.5,ilovefoodcoma,5,2015-09-18,672,404,79
Daikokuya,rank,4.5,Wilma B,5,2015-09-16,6,None,1
Cruzer Pizza,rank,5,thomas c,5,2015-11-02,3,3,None
Cruzer Pizza,rank,5,Sarah L,5,2015-10-18,37,32,6
Cruzer Pizza,rank,5,Jacky W,5,2015-09-26,6,5,None
Cruzer Pizza,rank,5,JenniferNYC74,5,2015-08-12,35,15,21
Cruzer Pizza,rank,5,jennyferjay,5,2015-08-04,24,16,13
Cruzer Pizza,rank,5,thomas c,5,2015-11-02,3,3,None
Cruzer Pizza,rank,5,Sarah L,5,2015-10-18,37,32,6
Cruzer Pizza,rank,5,Jacky W,5,2015-09-26,6,5,None
Cruzer Pizza,rank,5,JenniferNYC74,5,2015-08-12,35,15,21
Cruzer Pizza,rank,5,jennyferjay,5,2015-08-04,24,16,13
Cruzer Pizza,rank,5,thomas c,5,2015-11-02,3,3,None
Cruzer Pizza,rank,5,Sarah L,5,2015-10-18,37,32,6
Cruzer Pizza,rank,5,Jacky W,5,2015-09-26,6,5,None
Cruzer Pizza,rank,5,JenniferNYC74,5,2015-08-12,35,15,21
Cruzer Pizza,rank,5,jennyferjay,5,2015-08-04,24,16,13
Cruzer Pizza,rank,5,thomas c,5,2015-11-02,3,3,None
Cruzer Pizza,rank,5,Sarah L,5,2015-10-18,37,32,6
Cruzer Pizza,rank,5,Jacky W,5,2015-09-26,6,5,None
Cruzer Pizza,rank,5,JenniferNYC74,5,2015-08-12,35,15,21
Cruzer Pizza,rank,5,jennyferjay,5,2015-08-04,24,16,13
Cruzer Pizza,rank,5,thomas c,5,2015-11-02,3,3,None
Cruzer Pizza,rank,5,Sarah L,5,2015-10-18,37,32,6
Cruzer Pizza,rank,5,Jacky W,5,2015-09-26,6,5,None
Cruzer Pizza,rank,5,JenniferNYC74,5,2015-08-12,35,15,21
Cruzer Pizza,rank,5,jennyferjay,5,2015-08-04,24,16,13
Cruzer Pizza,rank,5,thomas c,5,2015-11-02,3,3,None
Cruzer Pizza,rank,5,Sarah L,5,2015-10-18,37,32,6
Cruzer Pizza,rank,5,Jacky W,5,2015-09-26,6,5,None
Cruzer Pizza,rank,5,JenniferNYC74,5,2015-08-12,35,15,21
Cruzer Pizza,rank,5,jennyferjay,5,2015-08-04,24,16,13
Cruzer Pizza,rank,5,thomas c,5,2015-11-02,3,3,None
Cruzer Pizza,rank,5,Sarah L,5,2015-10-18,37,32,6
Cruzer Pizza,rank,5,Jacky W,5,2015-09-26,6,5,None
Cruzer Pizza,rank,5,JenniferNYC74,5,2015-08-12,35,15,21
Cruzer Pizza,rank,5,jennyferjay,5,2015-08-04,24,16,13
Cruzer Pizza,rank,5,thomas c,5,2015-11-02,3,3,None
Cruzer Pizza,rank,5,Sarah L,5,2015-10-18,37,32,6
Cruzer Pizza,rank,5,Jacky W,5,2015-09-26,6,5,None
Cruzer Pizza,rank,5,JenniferNYC74,5,2015-08-12,35,15,21
Cruzer Pizza,rank,5,jennyferjay,5,2015-08-04,24,16,13
Cruzer Pizza,rank,5,thomas c,5,2015-11-02,3,3,None
Cruzer Pizza,rank,5,Sarah L,5,2015-10-18,37,32,6
Cruzer Pizza,rank,5,Jacky W,5,2015-09-26,6,5,None
Cruzer Pizza,rank,5,JenniferNYC74,5,2015-08-12,35,15,21
Cruzer Pizza,rank,5,jennyferjay,5,2015-08-04,24,16,13
Cruzer Pizza,rank,5,thomas c,5,2015-11-02,3,3,None
Cruzer Pizza,rank,5,Sarah L,5,2015-10-18,37,32,6
Cruzer Pizza,rank,5,Jacky W,5,2015-09-26,6,5,None
Cruzer Pizza,rank,5,JenniferNYC74,5,2015-08-12,35,15,21
Cruzer Pizza,rank,5,jennyferjay,5,2015-08-04,24,16,13
Cruzer Pizza,rank,5,thomas c,5,2015-11-02,3,3,None
